ts_code,chairman,manager,secretary,reg_capital,setup_date,province,city,introduction,main_business,business_scope,employees
688070.SH,任斌,任斌,袁一侨,8842.05,20100408,四川,成都市,JOUAV成都纵横自动化技术股份有限公司，成立于2010年，国家高新技术企业。秉承技术创新、航空品质、客户至上的理念，致力于成为世界领先的垂直起降固定翼无人机研发和制造公司。我们提供的工业级垂直起降固定翼无人机系统和行业整体解决方案包括无人飞行平台、有效载荷集成，培训和技术支持。,公司自设立以来专注于工业无人机相关产品的研发、生产、销售及服务，致力于为客户提供智能化、标准化、工具化的工业无人机系统，是国内垂直起降固定翼无人机领域规模领先、最具市场竞争力的工业无人机企业之一。公司以垂直起降固定翼无人机系统为核心产品，目前拥有大鹏 CW007、CW-10、CW-15、CW-20、CW-25、CW-30、CW-100 七大系列垂直起降固定翼无人机系统，最大起飞重量涵盖 6.8~105 千克，航时覆盖1~8 小时，产品广泛应用于测绘与地理信息、巡检、安防监控、应急等领域，报告期内主要客户包括国家基础地理信息中心、各省市测绘院、华测导航、南方测绘、国家电网、南方电网、中国地震局、中国飞行试验研究院等知名企事业单位及科研院所。,研发、生产（另设分支机构或另择经营场地经营）、销售电子产品、无人机、航空器、航空设备及零配件（不含发动机及螺旋桨）；研发、销售工业自动化控制设备、机械设备、软件并提供技术开发、技术咨询、技术转让、技术服务；货物及技术进出口。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,851
688072.SH,刘静,刘静,赵曦,28269.3012,20100428,辽宁,沈阳市,拓荆科技主要从事高端半导体专用设备的研发、生产、销售和技术服务。公司聚焦的半导体薄膜沉积设备与光刻机、刻蚀机共同构成芯片制造三大主设备。公司主要产品包括等离子体增强化学气相沉积（PECVD）设备、原子层沉积（ALD）设备和次常压化学气相沉积（SACVD）设备三个产品系列，已广泛应用于国内晶圆厂14nm及以上制程集成电路制造产线，并已展开10nm及以下制程产品验证测试。拓荆科技是国内唯一一家产业化应用的集成电路PECVD、SACVD设备厂商，以前后两任董事长为核心的五名国家级海外高层次专家组建起一支国际化的技术团队，形成了三大类半导体薄膜设备产品系列，先后四次承担国家重大科技专项/课题，被中国半导体行业协会评为2016年度、2017年度、2019年度“中国半导体设备五强企业”。公司自设立以来立足自主创新，通过对薄膜沉积设备核心技术的构建，产品在实现薄膜性能参数的同时，满足了综合生产成本相对较低的商业经济性指标。产品已广泛用于中芯国际、华虹集团、长江存储、长鑫存储、厦门联芯、燕东微电子等国内主流晶圆厂产线。公司凭借长期技术研发和工艺积累，打破国际厂商对国内市场的垄断，与国际寡头直接竞争。报告期内，公司在研产品已发往某国际领先晶圆厂参与其先进制程工艺研发。,公司主要从事高端半导体专用设备的研发、生产、销售和技术服务。公司聚焦的半导体薄膜沉积设备与光刻机、刻蚀机共同构成芯片制造三大主设备。公司主要产品包括等离子体增强化学气相沉积（PECVD）设备、原子层沉积（ALD）设备和次常压化学气相沉积（SACVD）设备三个产品系列，已广泛应用于国内晶圆厂14nm及以上制程集成电路制造产线，并已展开10nm及以下制程产品验证测试。,一般项目：企业总部管理；企业管理；企业管理咨询；自有资金投资的资产管理服务；以自有资金从事投资活动；财务咨询；社会经济咨询服务；租赁服务（不含许可类租赁服务）；国内贸易代理；销售代理。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,1695
688083.SH,杜玉林,刘玉峰,字应坤,16964.6246,19980824,广东,广州市,公司是国内领先的研发设计类工业软件供应商，主要从事CAD/CAM/CAE等研发设计类工业软件的研发、推广与销售业务。公司成立之初专注于2DCAD软件的研发与销售工作，秉承着成为世界一流的工业软件供应商的愿景，打造易操作、兼容性强、功能完善的工业设计绘图软件，为客户提供优质的软件产品及服务。凭借着在2DCAD软件领域20年的深耕细作及持续研发投入，公司在业内知名度和认可度逐步提高，品牌优势逐渐形成，逐步打破了我国2DCAD软件领域由欧美垄断的局面，为实现2DCAD软件产品国产化、自主化作出较大贡献。在不断完善2DCAD软件的同时，公司也在积极寻求进入3DCAD/CAM软件领域的机会。公司于2010年收购了成立于1985年的VX公司的知识产权及团队，于2010年正式推出首款3DCAD软件ZW3D。在此基础之上，公司进行了近10年的高投入自主研发，结合国内外用户在多应用场景下的实践经验，经过对产品不断更新迭代，最终打造成为具有多种建模功能、高兼容性及自主几何建模内核的3DCAD平台软件ZW3D。2019年公司开始新一代3DCAD几何建模内核的研发，拟进一步扩大3DCAD建模技术在高端制造业的应用，同时为面向智能建造行业的BIM技术提供底层支撑，为国内智能制造、智能建造、流程工厂行业提供中国自主知识产权的3D几何建模内核。随着高端制造业的不断发展，应用于高端制造设计场景的CAE技术需求增长迅速，公司于2018年成立CAE研发中心，并于2019年推出了首款全波三维电磁仿真软件ZWSim-EM，拉开了公司向CAE软件领域进军的序幕。过去二十年，公司通过持续钻研，成功构建了ZWCAD、ZW3D、ZWSim-EM的产品矩阵，实现了工业设计、工业制造、仿真分析、建筑设计等关键领域的全覆盖。未来二十年，公司将致力于打造涵盖设计、制造、仿真的CAX一体化软件平台，致力于成为比肩达索的世界一流工业软件供应商。,CAD/CAM/CAE等研发设计类工业软件的研发、推广与销售业务。,软件开发;业务培训（不含教育培训、职业技能培训等需取得许可的培训）；教育咨询服务（不含涉许可审批的教育培训活动）；信息技术咨询服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；计算机软硬件及辅助设备零售；软件销售；非居住房地产租赁；许可经营项目：货物进出口；技术进出口；非居住房地产租赁；第二类增值电信业务；办公设备销售；日用品销售,1779
688107.SH,谢文录,文华武,吴浩然,40084.9367,20111118,上海,上海市,"上海安路信息科技股份有限公司成立于2011年,总部位于浦东新区张江科学城。安路科技专注于FPGA芯片设计领域,通过多年的技术积累,公司在FPGA芯片设计技术、SoC系统集成技术、FPGA专用EDA软件技术、FPGA芯片测试技术和FPGA应用解决方案等领域均有技术突破。专家团队,公司创始人及核心团队由来自海外高级技术管理人才及资深集成电路和软件行业人员组成。公司拥有一支技术精湛、追逐创新的研发团队,研发人员毕业于国内外著名高校,截至2020年底,公司研发及技术人员中53.03%以上拥有硕士及以上学历。业务范围,自成立以来,公司密切跟踪行业发展趋势及下游需求变化,建立了完善的产品体系。根据产品的性能特点与目标市场的应用需求,公司的FPGA芯片产品目前形成了以SALPHOENIX高性能产品系列、SALEAGLE高性价比产品系列和SALELF低功耗产品系列组成的产品矩阵。公司产品广泛应用于工业控制、网络通信、消费电子、数据中心等领域。公司根植本土,面向世界,矢志改变行业格局,以成为中国国产FPGA芯片的产业创新者和国际市场FPGA芯片的重要竞争者为愿景。",FPGA芯片和专用EDA软件的研发、设计和销售,一般项目：集成电路芯片及产品销售；集成电路销售；集成电路芯片设计及服务；软件开发；软件销售；信息系统集成服务；信息技术咨询服务；机械设备租赁；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：技术进出口；货物进出口（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）。,505
688111.SH,邹涛,章庆元,潘磊,46337.2121,20111220,北京,北京市,"公司是国内领先的办公软件和服务提供商，主要从事WPS Office办公软件产品及服务的设计研发及销售推广。公司产品主要包括WPS Office办公软件和金山词霸等，可在Windows、Linux、MacOS、Android、iOS 等众多主流操作平台上应用；公司服务主要包括基于公司产品及相关文档的增值服务以及互联网广告推广服务，为客户提供一站式、多平台应用解决方案。公司拥有办公软件领域30余年研发经验及技术积累，旗下主要产品及服务皆由公司自主研发，对核心技术具有自主知识产权。公司重点针对文字排版技术、电子表格计算技术、动画渲染技术、在线协同编辑、安全文档以及数据协同共享等多种关键技术进行深入研究，通过核心技术的突破，建立互联网云办公应用服务体系，创建智能办公新模式，全面提升用户体验。2018年12月,公司主要产品月度活跃用户数（MAU）超过3.10亿，其中WPS Office 桌面版月度活跃用户数超过1.20亿，领先其他国产办公软件；WPSOffice 移动版月度活跃用户数超过1.81亿；公司其他产品（如金山词霸等）月度活跃用户数接近0.10亿。WPS Office 移动版已覆盖全球超过220个国家和地区，在全球 Google Play、中国 App Store 的办公软件应用市场中排名前列，并持续保持领先地位。公司产品及服务在政府、金融、能源、航空等多个重要领域得到广泛应用，在政府部门优势尤其明显，目前已覆盖 30 多个省市自治区政府、400 多个市县级政府。截至2018年12月底，《财富》杂志披露的“世界500强”中的120家中国企业，公司已服务69家，比例达 57.50%；国内96家央企中，公司所服务的客户已达82家，比例达85.41%；特别在金融行业，全国五大国有商业银行均为公司客户，在 12 家全国性股份制商业银行中，公司所服务的客户已达 11 家，比例达91.67%。公司所服务的企业客户有：中国石油天然气集团公司、国家电网公司、中国工商银行股份有限公司、中国南方航空股份有限公司、中国航天科工集团公司等。公司为适应客户的安全可靠需求，自主研发的 WPS Office Linux 版本已经全面支持国产整机平台（如：龙芯、飞腾、兆芯、申威等芯片）和国产操作系统，并在国家“十二五”、“十三五”期间的“核高基”多项重大示范工程项目中完成系统适配和应用推广。",WPS Office办公软件产品及服务的设计研发及销售推广。,开发办公软件；销售自行研发的软件产品；计算机系统集成；技术服务、技术咨询；批发计算机软、硬件及辅助设备、通信产品；货物进出口、技术进出口；（不涉及国营贸易管理商品；涉及配额许可证管理商品的按照国家有关规定办理申请手续），设计、制作、代理、发布广告；出版物批发。（依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动）。,6048
688122.SH,冯勇,杜予晅,王凯旋,64966.4497,20030228,陕西,西安市,公司主要从事高端钛合金材料、超导产品和高性能高温合金材料的研发、生产和销售。公司是我国高端钛合金棒丝材、锻坯主要研发生产基地之一；是目前国内唯一的低温超导线材商业化生产企业，是目前全球唯一的铌钛锭棒、超导线材、超导磁体的全流程生产企业；也是我国高性能高温合金材料重点研发生产企业之一。,"高端钛合金材料,超导产品和高性能高温合金材料的研发,生产和销售。",一般项目：超导材料制造；金属材料制造；有色金属合金制造；金属丝绳及其制品制造；锻件及粉末冶金制品制造；钢压延加工；稀有稀土金属冶炼；有色金属压延加工；通用零部件制造；机械零件、零部件加工；金属链条及其他金属制品制造；烘炉、熔炉及电炉制造；通用设备制造（不含特种设备制造）；冶金专用设备制造；模具制造；专用设备制造（不含许可类专业设备制造）；机械电气设备制造；工业自动控制系统装置制造；超导材料销售；金属材料销售；有色金属合金销售；金属丝绳及其制品销售；锻件及粉末冶金制品销售；新型金属功能材料销售；高品质特种钢铁材料销售；金属基复合材料和陶瓷基复合材料销售；民用航空材料销售；高性能有色金属及合金材料销售；机械零件、零部件销售；金属链条及其他金属制品销售；烘炉、熔炉及电炉销售；机械电气设备销售；冶金专用设备销售；模具销售；工业自动控制系统装置销售；电子元器件与机电组件设备销售；标准化服务；货物进出口；技术进出口；新材料技术研发；新材料技术推广服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；工程和技术研究和试验发展；土地使用权租赁；非居住房地产租赁；机械设备租赁。,1758
688188.SH,唐晔,谢淼,周荇,28968.3816,20070911,上海,上海市,公司是一家从事激光切割控制系统的研发、生产和销售的高新技术企业和重点软件企业，是国家首批从事光纤激光切割成套控制系统开发的民营企业，致力于为激光加工提供稳定、高效的自动化控制解决方案，推动中国工业自动化的发展。公司经过多年的积累，已掌握先进的随动控制技术与激光切割控制技术，使公司在中低功率激光加工控制领域处于国内领先地位。迄今为止，公司已为超过三百家的激光加工设备制造商提供成套的系统解决方案。公司还先后荣获“上海市小巨人企业”，上海市“专精特新”企业，“闵行区小巨人培育企业”，“闵行区研发机构”等多项企业荣誉。,激光切割控制系统的研发、生产和销售。,一般项目：从事计算机科技、电子科技、机电科技领域内的技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；通讯设备销售；仪器仪表销售；电子元器件与机电组件设备销售；互联网销售（除销售需要许可的商品）；计算机软硬件及外围设备制造；物联网技术研发；工业互联网数据服务；互联网数据服务；互联网信息服务；电机及其控制系统研发；机械设备研发；智能机器人的研发；人工智能应用软件开发。【除依法须经批准的项目外，凭营业执照依法自主开展经营活动】,1283
688206.SH,杨廉峰,杨廉峰,郑芳宏,43657.8835,20100318,上海,上海市,概伦电子是一家具备国际市场竞争力的EDA企业，拥有领先的EDA关键核心技术，致力于提高集成电路行业的整体技术水平和市场价值，提供专业高效的EDA流程和工具支撑。公司通过EDA方法学创新，推动集成电路设计和制造的深度联动，加快工艺开发和芯片设计进程，提高集成电路产品的良率和性能，增强集成电路企业整体市场竞争力。公司的主营业务为向客户提供被全球领先集成电路设计和制造企业长期广泛验证和使用的EDA产品及解决方案，主要产品及服务包括制造类EDA工具、设计类EDA工具、半导体器件特性测试仪器和半导体工程服务等。公司的主要客户包括台积电、三星电子、SK海力士、美光科技、联电、中芯国际等全球领先的集成电路企业。,概伦电子是一家具备国际市场竞争力的EDA企业，拥有领先的EDA关键核心技术，致力于提高集成电路行业的整体技术水平和市场价值，提供专业高效的EDA流程和工具支撑。公司通过EDA方法学创新，推动集成电路设计和制造的深度联动，加快工艺开发和芯片设计进程，提高集成电路产品的良率和性能，增强集成电路企业整体市场竞争力。,一般项目：集成电路设计；集成电路芯片设计及服务；软件开发；信息系统集成服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；电子测量仪器制造；电子元器件制造；机械设备研发；集成电路销售；集成电路芯片及产品销售；软件销售；电子产品销售；电子测量仪器销售；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；电子元器件批发；电子元器件零售；住房租赁；非居住房地产租赁；货物进出口；技术进出口。(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。,608
688228.SH,汪敏,严妍,马文婧,6755.076,20000417,广东,东莞市,公司致力于研发数字内容管理和大数据相关的核心技术，为全国各级党政机关、大中型企业、媒体单位提供互联网内容服务平台的建设、运维以及大数据服务。在统筹实施网络强国战略、大数据战略、“互联网+”行动，以信息化推进国家治理体系和治理能力现代化的背景下，党政机关、大中型企业、媒体单位正积极向数字政府、数字企业和数字媒体转型升级，以充分发挥互联网对数字资源配置的优化和融合作用，提升数字内容管理和大数据服务效能。公司把握这一发展趋势，形成了覆盖互联网内容服务平台的建设、运维和运营的完整的业务生态，具有良好的发展前景和广阔的市场空间。公司已经积累了涵盖数字内容采集、分析、存储和应用全生命周期管理的六大核心技术，尤其专注于运用人工智能前沿的自然语言处理和深度学习技术对大规模文本内容进行实时处理和分析，开发出互联网内容服务平台和大数据服务平台两大业务支撑平台。其中，互联网内容服务平台形成了互联网智慧门户、政务服务平台、融媒体平台等应用场景的解决方案，大数据服务平台形成了云监测、内容安全、云搜索等 SaaS 模式的大数据服务。,为全国各级党政机关、大中型企业、媒体单位提供互联网内容服务平台的建设、运维以及大数据服务,电子商务应用、网络工程、软件及网络系统集成开发；网络技术咨询服务；自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,871
688235.SH,欧雷强,"John V. Oyler(欧雷强),Lai Wang(汪来),Xiaobin Wu(吴晓滨)",,15.4142,20180628,境外,境外,百济神州有限公司是一家主要从事生物制药业务的公司。该公司主要从事用于治疗癌症的创新分子靶向及免疫肿瘤药物的研发，生产和销售业务。该公司的主要产品包括Zanubrutinib（BGB-3111），Tislelizumab（BGB-A317）和Pamiparib（BGB-290）等。,研究、开发、生产以及商业化创新型药物。,主要从事研发分子靶向药物、创立免疫肿瘤疗法、优化联合的用药方案,11825
688256.SH,陈天石,陈天石,叶淏尹,62829.2969,20160315,北京,北京市,"公司的主营业务是应用于各类云服务器、边缘计算设备、终端设备中人工智能核心芯片的研发、设计和销售，为客户提供丰富的芯片产品与系统软件解决方案。公司的主要产品包括终端智能处理器IP、云端智能芯片及加速卡、边缘智能芯片及加速卡以及与上述产品配套的基础系统软件平台。
公司自成立以来一直专注于人工智能芯片产品的研发与技术创新，致力于打造人工智能领域的核心处理器芯片，让机器更好地理解和服务人类。公司核心人员在处理器芯片和人工智能领域深耕十余年，带领公司研发了智能处理器指令集与微架构等一系列自主创新关键技术。经过不断的研发积累，公司产品在行业内赢得高度认可，广泛应用于消费电子、数据中心、云计算等诸多场景。采用公司终端智能处理器IP的终端设备已出货过亿台；云端智能芯片及加速卡也已应用到国内主流服务器厂商的产品中，并已实现量产出货；边缘智能芯片及加速卡的发布标志着公司已形成全面覆盖云端、边缘端和终端场景的系列化智能芯片产品布局。",应用于各类云服务器、边缘计算设备、终端设备中人工智能核心芯片的研发、设计和销售，为客户提供丰富的芯片产品与系统软件解决方案。,技术开发、技术推广、技术转让、技术咨询、技术服务；技术进出口、货物进出口；计算机系统服务；软件开发；销售计算机软件及辅助设备。（企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）,1107
688271.SH,张强,"GUOSHENG TAN,JUN BAO",TAO CAI,82415.7988,20110321,上海,上海市,"上海联影医疗科技股份有限公司致力于为全球客户提供高性能医学影像设备、放射治疗产品、生命科学仪器及医疗数字化、智能化解决方案。公司总部位于上海,同时在美国、马来西亚、阿联酋、波兰等地设立区域总部及研发中心,在上海、常州、武汉、美国休斯敦进行产能布局,已建立全球化的研发、生产和服务网络。
自设立以来,公司持续进行高强度研发投入,致力于攻克医学影像设备、放射治疗产品等大型医疗装备领域的核心技术;经过多年努力,公司已经构建包括医学影像设备、放射治疗产品、生命科学仪器在内的完整产品线布局。截至报告期末,公司累计向市场推出70余款产品,包括磁共振成像系统(MR)、X射线计算机断层扫描系统(CT)、X射线成像系统(XR)、分子影像系统(PET/CT、PET/MR)、医用直线加速器系统(RT)以及生命科学仪器。在数字化诊疗领域,公司基于联影云系统架构,提供联影医疗云服务,实现设备与应用云端协同及医疗资源共享,为终端客户提供综合解决方案。
公司以全球化视野吸纳行业人才,组建了具备资深行业管理与技术经验的专业团队。截至报告期末,公司共有近2,000名研发人员,占公司员工总数比例超过35%;公司超过1,700人拥有硕士或博士学历,超过350人具备海外教育背景或工作经历。截至报告期末,公司已获得授权发明专利超过1,500项,其中境内发明专利超过1,100项,海外发明专利超过380项。此外,公司已牵头承担近40项国家级及省级研发项目,包括近20项国家级科技重大专项,并荣获2020年度国家科学技术进步奖一等奖、2020年度上海市科技进步奖一等奖、上海市重点产品质量攻关成果奖(2020年)一等奖、第21届中国国际工业博览会大奖、中国专利优秀奖、第十八届中国专利金奖、2017年中国商标金奖等众多荣誉奖项。
公司产品自上市以来已入驻全国近900家三甲医院,获得终端客户的广泛认可。根据复旦大学医院管理研究所发布的“2020中国医院排行榜-全国综合排行榜”,其中全国排名前10的医疗机构均为公司用户,排名前50的医疗机构中,公司用户达49家。按2020年度国内新增台数口径,公司MR、CT、PET/CT、PET/MR及DR产品排名均处在行业前列,其中MR产品在国内新增市场占有率排名第一,1.5T及3.0TMR分别排名第一和第四;CT产品在国内新增市场占有率排名第一,64排以下CT排名第一、64排及以上CT排名第四;PET/CT及PET/MR产品在国内新增市场占有率均排名第一;DR及移动DR产品在国内新增市场占有率分别排名第二和第一。
在2020年席卷全球的新冠肺炎疫情中,公司积极践行科技抗疫。公司针对抗疫需求开展紧急研发并快速实现定制化方舱CT的量产;此外,公司积极配合上海市公共卫生临床中心建设上海市发热门诊,“发热门诊上海模式”由国家卫健委发文在全国推广。2020年9月在国务院“全国抗击新冠疫情表彰大会”上,公司荣获“抗疫先进集体”,是高端医学影像设备行业唯一一家入选的企业。与此同时,公司还向乌克兰、泰国、日本、美国等近30个国家及地区紧急驰援高端医学影像设备及专家团队,积极助力全球抗疫。",提供高性能医学影像设备、放射治疗产品、生命科学仪器及医疗数字化、智能化解决方案。,许可项目：第二类医疗器械生产；第三类医疗器械生产；第三类医疗器械经营；第三类医疗器械租赁；第二类增值电信业务；医疗器械互联网信息服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：第二类医疗器械销售；第二类医疗器械租赁；专业设计服务；电子元器件批发；金属材料销售；汽车零配件批发；汽车零配件零售；汽车销售；货物进出口；技术进出口；机动车修理和维护；专用设备修理；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；机械设备销售；机械零件、零部件销售；机械电气设备销售；信息系统集成服务；信息系统运行维护服务；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；计算机软件及外围设备制造；软件销售；数据处理和存储支持服务。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,8703
688277.SH,张送根,徐进,黄军辉,45599.2034,20101022,北京,北京市,"北京天智航医疗科技股份有限公司成立于2005年，注册资本3.76亿元，专业从事骨科手术机器人的研发、生产和临床应用，是国内首家、全球第五家取得医疗机器人注册许可证的企业，是中国机器人TOP10成员企业、北京市G20成员企业，医疗机器人北京市工程实验室依托单位、中国生物医学工程学会医用机器人分会副主任委员单位、北京智能机器人产业联盟副理事长单位、中关村医疗器械产业联盟理事长单位。
以计算机辅助手术导航和医疗机器人为核心，天智航融汇权威专科医院和权威专家群体知识和经验，搭建数字化手术环境，提供智能微创手术整体解决方案,坚持为临床治疗提升精准 、微创的创新技术和设备平台 ；依托国家人口与健康科学数据共享平台，为各级医疗机构提供临床远程服务。",专注于骨科手术导航定位机器人的研发、生产、销售和服务。,技术开发、技术咨询、技术转让、技术服务；施工总承包、专业承包、劳务分包；销售电子产品、机械设备、Ⅰ类医疗器械、Ⅱ类医疗器械；经济信息咨询；货物进出口、技术进出口、代理进出口；销售医疗器械Ⅲ类（以《医疗器械经营企业许可证》核定的范围为准）；生产医疗器械（Ⅰ、Ⅱ、Ⅲ类）（以《医疗器械生产企业许可证》核定的范围为准）。（市场主体依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。）,334
688295.SH,张健,陈秋飞,金亮,90000.0,20060302,江苏,连云港市,中复神鹰是一家专业从事碳纤维研发、生产和销售的国家高新技术企业，对外销售产品主要为碳纤维。碳纤维具有出色的力学性能和化学稳定性，密度比铝低、强度比钢高，是目前已大量生产的高性能纤维中具有最高的比强度和最高的比模量的纤维，广泛应用于航空航天、风电叶片、体育休闲、压力容器、碳/碳复合材料、交通建设等领域。,公司是一家专业从事碳纤维研发、生产和销售的国家高新技术企业，对外销售主要产品为碳纤维，主要产品型号包括SYT45、SYT45S、SYT49S、SYT55S、SYT65和SYM40等，其中，SYT45S、SYT49、SYT49S属于T700级碳纤维，SYT55S属于T800级碳纤维，SYT65属于T1000级碳纤维，公司产品涵盖了高强型、高强中模型、高强高模型等类别，在航空航天、风电叶片、体育休闲、压力容器、碳/碳复合材料、交通建设等领域广泛应用,碳纤维原丝、碳纤维、碳纤维制品的研发、制造与销售；承接相关工程设计、提供技术咨询服务；自营和代理各类商品及技术的进出口业务，但国家限定或禁止经营的商品及技术除外。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,3267
688297.SH,张晓军,曾强,杨萍,67500.0,20070801,四川,成都市,中航（成都）无人机系统股份有限公司成立于2007-08-01，法定代表人为蒋敏，注册资本为54000万元人民币，统一社会信用代码为915101006653023886，企业地址位于成都高新西区西芯大道四号，所属行业为研究和试验发展，经营范围包含：无人机系统、空天飞行器及其配套产品的设计、生产、修理、销售、租赁、售后服务和技术开发、技术转让、技术咨询、技术服务。（依法须经批准的项目，经相关部门批准后方可展开经营活动）。中航（成都）无人机系统股份有限公司目前的经营状态为存续（在营、开业、在册）。,从事无人机系统的设计研发、生产制造、销售和服务。,无人机系统、空天飞行器及其配套产品的设计、生产、修理、销售、租赁、售后服务和技术开发、技术转让、技术咨询、技术服务。,732
688305.SH,于本宏,陈虎,朱莉华,13290.6678,20080128,辽宁,大连市,"科德数控股份有限公司（科德数控）是大连光洋科技集团有限公司的控股公司，是中国本土专业化高档数控系统和关键功能部件的完整产业制造商；是国内制造类企业中，实现“机床和控制、反馈装置及电机一体化”的知名供应商；凭借高度专业自主化程度，目前科德已经成长为国内颇具规模的五轴装备产销基地。
公司拥有专业的技术研发团队及完善的生产、市场、售后体系，能为用户提供数控领域完整解决方案。未来依托光洋集团投资建设的25万平米智能制造装备产业园，通过大数据+互联网+物联网+人工智能+智能供配电+智能环境监控的应用，可使各类生产设备、辅助设备互联互通，实现数字化、智能化工厂管控，助推公司产业高质量发展升级。
目前公司生产的主要产品包括：KMC系列五轴立式(车铣复合)加工中心、KTX系列五轴铣车复合加工中心、KGHM系列天车型五轴龙门加工中心、KToolG系列五轴工具磨削中心、KHMC系列五轴卧式加工中心、KTurboM系列五轴叶片铣削加工中心、德创DerThrone系列精益型五轴加工中心等国产高档数控机床；GNC62系列高端数控系统、GDU系列伺服驱动系统；各类伺服电机、力矩电机、直线电机、主轴电机；角度传感、直线激光干涉仪及反馈尺、激光对刀仪、无线工件测头；各类直驱摆角铣头、回转工作台；各类电主轴等。",高端五轴联动数控机床及其关键功能部件、高档数控系统的研发、生产、销售及服务,数控系统、五轴数控机床及附件、工业机器人、电机研发、生产、销售、技术开发、技术转让、技术服务、技术咨询；软件开发；工业生产线研发、设计；货物进出口、技术进出口。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,732
688313.SH,葛海泉,吕克进,梅雪,45198.6328,20101026,河南,鹤壁市,公司聚焦光通信行业，主营业务覆盖光芯片及器件、室内光缆、线缆材料三大板块，主要产品包括PLC分路器芯片系列产品、AWG芯片系列产品、DFB激光器芯片系列产品、光纤连接器、室内光缆、线缆材料等。公司产品主要应用于骨干网和城域网、光纤到户、数据中心、4G/5G建设等，成功实现了PLC分路器芯片和AWG芯片的量产。公司秉承“以芯为本”的理念，保持对光芯片及器件的持续研发投入，不断强化技术创新、掌握自主芯片的核心技术。经过多年的研发和产业化积累，针对光通信行业核心的芯片环节，公司系统建立了覆盖芯片设计、晶圆制造、芯片加工、封装测试的IDM全流程业务体系，应用于多款光芯片开发，突破一系列关键技术。同时，针对光通信行业应用场景多元化、复杂化的发展趋势，公司凭借在室内光缆领域的多年业务积累，持续整合在“光纤连接器—室内光缆—线缆材料”方面的协同优势，通过不断改进各产品环节的性能指标提升光纤连接器等产品整体竞争力。依托光芯片及器件、室内光缆以及线缆材料协同发展，公司在光通信行业的综合实力稳步提升。,覆盖光芯片及器件、室内光缆、线缆材料三大板块,光集成芯片及光电芯片、器件、模块、子系统的研制、生产、销售和相关技术服务；传感应用的器件、模块、子系统的研制、生产、销售和相关技术服务；从事货物及技术进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,3829
688331.SH,王威东,FANG JIANMIN(房健民),温庆凯,56447.7483,20080704,山东,烟台市,荣昌生物制药（烟台）股份有限公司是一家从事生物药物的研发和商业化的中国公司。该公司的临床阶段候选药物包括用于治疗系统性红斑狼疮的泰它西普（RC18），以及用于治疗胃癌的disitamab vedotin（RC48）。,研发、生产和销售医药产品,研发、生产和销售医药产品、诊断试剂产品，以及进行与上述产品及其研发相关的技术服务、技术转让，货物或技术进出口（国家禁止或涉及行政审批的货物和技术进出口除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,3048
