ts_code,company_name,date,source,title,text,stage_hit,weak
300124.SZ,汇川技术,20250918,互动易,请问贵公司和华为有合作关系吗？特别是华为的华沿机器人方面有没有深度合作，或者作为零部件的供应商,请问贵公司和华为有合作关系吗？特别是华为的华沿机器人方面有没有深度合作，或者作为零部件的供应商 | 您好！2025年9月底，公司在中国国际工业博览会上正式展出了人形机器人相关的零部件产品，包括七自由度仿生臂、行星关节执行器、直线执行器、无框力矩电机、低压直流驱动器和行星滚柱丝杠等。关于具体客户的业务情况，涉及商业保密条款，不便对外披露。公司会严格按照监管要求履行信息披露义务，敬请关注公司公告。感谢您的关注！,False,False
300124.SZ,汇川技术,20250918,互动易,董秘您好，有媒体报导公司为特斯拉人形机器人提供了伺服电机，并且正在积极开发更多相关零部件，如执行器模组，驱动器，行星滚柱丝杠。请问是否属实？,董秘您好，有媒体报导公司为特斯拉人形机器人提供了伺服电机，并且正在积极开发更多相关零部件，如执行器模组，驱动器，行星滚柱丝杠。请问是否属实？ | 您好！2025年9月底，公司在中国国际工业博览会上正式展出了人形机器人相关的零部件产品，包括七自由度仿生臂、行星关节执行器、直线执行器、无框力矩电机、低压直流驱动器和行星滚柱丝杠等。关于具体客户的业务情况，涉及商业保密条款，不便对外披露。公司会严格按照监管要求履行信息披露义务，敬请关注公司公告。感谢您的关注！,False,False
300124.SZ,汇川技术,20250918,互动易,有媒体报导公司为特斯拉人形机器人提供了伺服电机，并且正在积极开发更多相关零部件，如执行器模组，驱动器，行星滚柱丝杠。请问是否属实？,有媒体报导公司为特斯拉人形机器人提供了伺服电机，并且正在积极开发更多相关零部件，如执行器模组，驱动器，行星滚柱丝杠。请问是否属实？ | 您好！2025年9月底，公司在中国国际工业博览会上正式展出了人形机器人相关的零部件产品，包括七自由度仿生臂、行星关节执行器、直线执行器、无框力矩电机、低压直流驱动器和行星滚柱丝杠等。关于具体客户的业务情况，涉及商业保密条款，不便对外披露。公司会严格按照监管要求履行信息披露义务，敬请关注公司公告。感谢您的关注！,False,False
300124.SZ,汇川技术,20250913,互动易,董秘您好！此前网络各媒体曾报道：汇川技术于2024年以1.2亿元认购宇树科技1.2%股份，并通过埃斯顿机器人产业基金进一步间接持有宇树科技1%股权；请问这一情况是否属实？如果属实，为何在企查查平台宇树科技股东列表里没有汇川技术？谢谢！,董秘您好！此前网络各媒体曾报道：汇川技术于2024年以1.2亿元认购宇树科技1.2%股份，并通过埃斯顿机器人产业基金进一步间接持有宇树科技1%股权；请问这一情况是否属实？如果属实，为何在企查查平台宇树科技股东列表里没有汇川技术？谢谢！ | 您好！公司未参与投资宇树科技。感谢您的关注！,False,True
300124.SZ,汇川技术,20250903,互动易,请问公司与哪些人形机器人整机制造商有合作？未来公司是否有能力介入整机制造？在今年人形机器人大火的情况下，公司要到年底才推出相关产品，即使初代产品研发出来也距离市场需要存在一定差距，进度上是否会错过市场机会？有没有进一步的计划通过收购加快布局,请问公司与哪些人形机器人整机制造商有合作？未来公司是否有能力介入整机制造？在今年人形机器人大火的情况下，公司要到年底才推出相关产品，即使初代产品研发出来也距离市场需要存在一定差距，进度上是否会错过市场机会？有没有进一步的计划通过收购加快布局？ | 您好！人形机器人上量还需要时间，仍有很多技术需要突破，公司基于对人形机器人产业发展节奏的洞察，认为目前是合适的切入时机。公司在人形机器人的定位是聚焦于核心零部件和基于工业场景的具身智能解决方案。公司今年会陆续推出人形机器人的核心零部件，并且在产品推出后会与整机厂进行沟通和合作。同时，公司会持续关注该领域的优质资产和并购机会。感谢您的关注！,False,False
300124.SZ,汇川技术,20250812,互动易,双林股份8月12日在互动平台表示，在人形机器人业务方面，公司已经成功开发出了人形机器人行星滚柱丝杠、灵巧手应用的滚珠丝杠、关节模组等产品，并已向数家客户送样，目前正在验证阶段。截止目前上述产品尚未获取正式定点。\n\n\n1，汇川人形机器人,双林股份8月12日在互动平台表示，在人形机器人业务方面，公司已经成功开发出了人形机器人行星滚柱丝杠、灵巧手应用的滚珠丝杠、关节模组等产品，并已向数家客户送样，目前正在验证阶段。截止目前上述产品尚未获取正式定点。\n\n\n1，汇川人形机器人关键部件开发进度如何？\n2，公司和松延机器人是合作关系么？\n3，还和其它人形机器人公司有供货关余么？ | 您好！公司正在积极开发人形机器人相关的零部件产品，今年会有零部件面市。公司将根据相关进展及监管要求履行信息披露义务。感谢您的关注！,True,False
300124.SZ,汇川技术,20250807,互动易,全球首家具身智能机器人4S店——Robot Mall将在8月8日营业。记者昨天探访了解到，店内展示了医药、工业等七大类50多款机器人。4S店店长王一凡说，4S店的机器人涵盖医疗、工业、陪伴、仿生、人形双足、集成、人形轮式7类，打造“场景体验,全球首家具身智能机器人4S店——Robot Mall将在8月8日营业。记者昨天探访了解到，店内展示了医药、工业等七大类50多款机器人。4S店店长王一凡说，4S店的机器人涵盖医疗、工业、陪伴、仿生、人形双足、集成、人形轮式7类，打造“场景体验—即时销售—服务交付”一体化模式。 这只是4S店的1.0版本，2.0版本正在建设中。\n\n建议汇川作为核心零件厂很应该参与这种店的经营，需求来自场景的理解。 | 您好！公司将安排人形机器人团队择机调研考察您提到的Robot Mall 4S店。感谢您的宝贵意见！,False,False
300124.SZ,汇川技术,20250806,互动易,【具身智能成大厂“必争之地” 京东三个月连投6家公司】8月5日，具身智能整机及传感器企业帕西尼完成新一轮A系列融资，由京东战略领投，浦耀信晔、宏兆基金、张科垚坤等多家机构跟投，庚辛资本中国担任独家战略财务顾问。 帕西尼是京东近3个月投资的第,【具身智能成大厂“必争之地” 京东三个月连投6家公司】8月5日，具身智能整机及传感器企业帕西尼完成新一轮A系列融资，由京东战略领投，浦耀信晔、宏兆基金、张科垚坤等多家机构跟投，庚辛资本中国担任独家战略财务顾问。 帕西尼是京东近3个月投资的第6家具身智能相关企业。不止京东，阿里、美团、腾讯等互联网大厂也在具身智能领域频频出手投资\n汇川在具身智能方面是否考虑与这些互联网大厂合作？引入它们的资本和软实力 | 您好！汇川技术始终保持开放合作态度，共同推进具身智能产业化进程，感谢您的关注！,False,False
300124.SZ,汇川技术,20250806,互动易,汇川近期有没有召开产品推介会的预期？\n可否把人形机器人旋转执行器（含无框力矩电机.传感器，编码器，伺服驱动器）也在推介会中进行介绍,汇川近期有没有召开产品推介会的预期？\n可否把人形机器人旋转执行器（含无框力矩电机.传感器，编码器，伺服驱动器）也在推介会中进行介绍 | 您好！公司将于2025年9月1日举办主题为“数自融合，软件定义自动化”--2025年度爆品发布会，但未包含人形机器人相关产品。感谢您的关注！,False,False
300124.SZ,汇川技术,20250805,互动易,2025世界机器人大会（WRC）即将于8月8日至12日在北京举行，在8月2日举行的WRC新闻发布会上，中国电子学会理事会党委书记、中国人形机器人百人会理事长张峰表示：“今年我们将迎来50家人形机器人整机企业同台亮相，全方位展示人形机器人在工,2025世界机器人大会（WRC）即将于8月8日至12日在北京举行，在8月2日举行的WRC新闻发布会上，中国电子学会理事会党委书记、中国人形机器人百人会理事长张峰表示：“今年我们将迎来50家人形机器人整机企业同台亮相，全方位展示人形机器人在工业制造、医疗护理、家庭服务等多元化场景下的创新应用成果。”\n\n汇川参会么？还是只能派人观摩 | 您好！公司未作为参展企业参与本次世界机器人大会。感谢您的关注！,False,False
300124.SZ,汇川技术,20250805,互动易,2025世界机器人大会将于8月8日在北京开幕，聚焦人形机器人产业，展示100余款新品，50家厂商参与。行业获战略投资，商业化落地可期，上市公司布局加速。18只概念股上半年净利润预计高增长，瑞芯微、金力永磁等表现突出。\n\n近期头部人型机器,2025世界机器人大会将于8月8日在北京开幕，聚焦人形机器人产业，展示100余款新品，50家厂商参与。行业获战略投资，商业化落地可期，上市公司布局加速。18只概念股上半年净利润预计高增长，瑞芯微、金力永磁等表现突出。\n\n近期头部人型机器人企业屡有大订单披露，朱总在一季业绩说明会上对于人型机器人落地时间的判断是否过于保守，会调整这个观点么？ | 您好！公司密切关注行业进展，持续深化人形机器人核心零部件布局，公司将持续推进技术创新，积极把握市场机会。感谢您的关注！,True,False
300124.SZ,汇川技术,20250805,互动易,【央行等七部门：引导银行为集成电路、工业母机等制造业重点产业链技术和产品攻关提供中长期融资】\n智元入股上纬算是人型机器人冲向上市公司，这个七部门的指引鼓励支持一些长期投资和并购，汇川在软件，AI，机器人用减速器方面似乎进展比较慢，最近有并,【央行等七部门：引导银行为集成电路、工业母机等制造业重点产业链技术和产品攻关提供中长期融资】\n智元入股上纬算是人型机器人冲向上市公司，这个七部门的指引鼓励支持一些长期投资和并购，汇川在软件，AI，机器人用减速器方面似乎进展比较慢，最近有并购的打算么？ | 您好！公司主要围绕与主业高度协同的自动化、精密机械、工业软件及上下游产业链等方向开展投资并购，主要目的是搭建和完善公司自身的产业生态，并不断拓宽业务边界。感谢您的关注！,False,False
300124.SZ,汇川技术,20250731,互动易,目前深圳出台的AI和机器人领域政策对公司未来发展影响是怎么样的？我查看2025年公司申请专利数量较上一年明显较少，是不是意味着研发成果效益明显下降？,"目前深圳出台的AI和机器人领域政策对公司未来发展影响是怎么样的？我查看2025年公司申请专利数量较上一年明显较少，是不是意味着研发成果效益明显下降？ | 您好！深圳近期出台的 AI 和机器人领域政策覆盖技术研发、场景应用、资金支持、标准建设等，与公司在该等领域的战略布局相契合，为公司技术突破和产业落地提供了支持；\n关于专利数量变化，2024 年公司研发投入31.47 亿元，同比增长 19.93%  ，占营收 8.5%，累计专利及软件著作权达 2,886 项，专利及软件著作权数量减少系公司主动优化专利结构、聚焦核心技术突破，清理了部分经济价值低、维权成本高的专利。感谢您的关注！",False,False
300124.SZ,汇川技术,20250605,互动易,你好。在人形机器人领域，公司是否有机会进入特斯拉人形机器人供应链？近期特斯拉正在国内审厂，公司在范围内吗？前几年特斯拉新能源汽车业务，特斯拉电机电控自制，公司称之为不可达业务。现在特斯拉的人形机器人领域是可达业务吗？,你好。在人形机器人领域，公司是否有机会进入特斯拉人形机器人供应链？近期特斯拉正在国内审厂，公司在范围内吗？前几年特斯拉新能源汽车业务，特斯拉电机电控自制，公司称之为不可达业务。现在特斯拉的人形机器人领域是可达业务吗？ | 您好！公司正在积极开发人形机器人相关的零部件产品，包括电机、驱动、执行器模组等。公司始终关注行业需求，持续聚焦核心技术的研发与产业化协同。感谢您的关注！,False,False
300124.SZ,汇川技术,20250605,互动易,【科大讯飞：讯飞机器人超脑平台覆盖国内90%智能机器人厂商】科大讯飞在互动平台表示，目前讯飞机器人超脑平台产品覆盖人形机器人、四足机器人、公共服务机器人、桌面机器人等国内90%智能机器人厂商；其中60%使用全链路交互方案，是指60%使用了包,【科大讯飞：讯飞机器人超脑平台覆盖国内90%智能机器人厂商】科大讯飞在互动平台表示，目前讯飞机器人超脑平台产品覆盖人形机器人、四足机器人、公共服务机器人、桌面机器人等国内90%智能机器人厂商；其中60%使用全链路交互方案，是指60%使用了包括麦克风阵列降噪到语音交互的链路。\n\n汇川会引入战略合作伙伴科大讯飞的超脑么？\n有什么加深合作的计划么？ | 您好！公司人形机器人相关产品目前处于开发阶段，将持续关注包括讯飞超脑平台在内的前沿技术，未来将根据业务需求评估技术合作方案。感谢您的关注！,False,False
300124.SZ,汇川技术,20250411,互动易,【埃夫特与华为云合作 探索具身智能新生态】埃夫特智能机器人与华为云在华为云生态大会2025上签署合作备忘录，双方将携手在具身智能领域展开深度合作。\n\n汇川能否和国内大型软件公司合作，推动自己具身智能的发展？如果不是和华为直接合作，是否可,【埃夫特与华为云合作 探索具身智能新生态】埃夫特智能机器人与华为云在华为云生态大会2025上签署合作备忘录，双方将携手在具身智能领域展开深度合作。\n\n汇川能否和国内大型软件公司合作，推动自己具身智能的发展？如果不是和华为直接合作，是否可以考虑腾讯，阿里，或者战略伙伴科大讯飞（讯飞星火）？ | 您好！公司始终关注AI与机器人领域的技术发展，并积极布局相关产业协同机会。感谢您的关注！,False,False
300124.SZ,汇川技术,20250411,互动易,北京亦庄国际机器人马拉松已经延期4月19日。北京汇川能否考虑参与一下？,北京亦庄国际机器人马拉松已经延期4月19日。北京汇川能否考虑参与一下？ | 您好！公司正在积极开发人形机器人相关的零部件产品，未报名参加上述比赛。感谢您的关注！,False,False
300124.SZ,汇川技术,20250401,互动易,目前公司业务主要聚焦的有哪些行业，分别占比多少？,目前公司业务主要聚焦的有哪些行业，分别占比多少？ | 您好！2024 年 1-9 月，公司实现营业收入253.97 亿元，其中，通用自动化（含工业机器人）业务实现销售收入约 109 亿元，占比约43%；新能源汽车业务实现销售收入约 104 亿元，占比约41%；智慧电梯业务实现销售收入约 36 亿元，占比约14%；轨道交通业务实现销售收入约 3.4 亿元，占比约1.3%。公司2024年度经营情况敬请关注公司《2024年年度报告》。感谢您的关注！,False,False
300124.SZ,汇川技术,20250327,互动易,1.目前汇川大型PLC开发到了样机阶段么？\n2.今天看到“好房子”的报道，其实自动化应用到建筑的水平还是比较容易达到的，比如3d打印墙体（效率可以达到2小时打印2个工人半天时间），轮式检测水平的机器人，平移预制建筑构件的机械臂...  我,1.目前汇川大型PLC开发到了样机阶段么？\n2.今天看到“好房子”的报道，其实自动化应用到建筑的水平还是比较容易达到的，比如3d打印墙体（效率可以达到2小时打印2个工人半天时间），轮式检测水平的机器人，平移预制建筑构件的机械臂...  我觉得按照汇川工业机器人水平，建筑现场机器人设备应该是一个可达市场，希望关注！ | 您好！公司大型PLC已在部分客户进行样机试机。关于您提及的建筑现场机器人，我们没有直接开发，但有部分集成商会将公司的机器人产品用于建筑相关的应用场景。感谢您的关注及建议！,False,False
300124.SZ,汇川技术,20250314,互动易,3月10日，由中控技术作为第一大股东投资入股的浙江人形机器人创新中心发布了其全尺寸人形机器人“领航者2号NAVIAI”的最新升级视频，此次升级实现了7自由度精准作业臂下的全身人机映射拟人化行走的新突破！这不仅象征着浙江人形机器人创新中心在推,3月10日，由中控技术作为第一大股东投资入股的浙江人形机器人创新中心发布了其全尺寸人形机器人“领航者2号NAVIAI”的最新升级视频，此次升级实现了7自由度精准作业臂下的全身人机映射拟人化行走的新突破！这不仅象征着浙江人形机器人创新中心在推动人形机器人实际应用领域迈出新的一步，也标志着中控技术在培育全行业场景下人形机器人战略布局上取得了新的重大进展。\n\n汇川创投有投人型机器人公司么？ | 您好！公司产投有投资机器人上使用的六维力传感器公司。感谢您的关注！,False,False
300124.SZ,汇川技术,20250308,互动易,你好，汇川跟小米机器人有什么样的合作，开始供货了吗,你好，汇川跟小米机器人有什么样的合作，开始供货了吗 | 您好！公司始终关注机器人产业发展机遇，将根据市场需求及技术协同性，积极探索合作可能。感谢您的关注！,True,False
300124.SZ,汇川技术,20250308,互动易,何小鹏：AI会推动自动驾驶甚至无人驾驶的到来；汽车产业正在和机器人开始进行融合。\n\n以前汇川和小鹏汽车有电控方面的合作，此外会拓展AI、机器人方面的合作么？,何小鹏：AI会推动自动驾驶甚至无人驾驶的到来；汽车产业正在和机器人开始进行融合。\n\n以前汇川和小鹏汽车有电控方面的合作，此外会拓展AI、机器人方面的合作么？ | 您好！公司始终关注AI与机器人领域的技术发展，并积极布局相关产业协同机会。目前，公司与小鹏汽车的合作仍聚焦于新能源汽车电控系统等核心部件领域。感谢您的关注！,False,False
300124.SZ,汇川技术,20250304,互动易,据“北京亦庄”公众号消息，今日，北京经济技术开发区（北京亦庄）宣布将于4月13日举行北京亦庄半程马拉松赛，全球首个人形机器人半程马拉松赛将同期举行。根据研判，本次赛事将机器人的关门时间设置为3小时30分钟左右。在比赛过程中，机器人可更换电池,据“北京亦庄”公众号消息，今日，北京经济技术开发区（北京亦庄）宣布将于4月13日举行北京亦庄半程马拉松赛，全球首个人形机器人半程马拉松赛将同期举行。根据研判，本次赛事将机器人的关门时间设置为3小时30分钟左右。在比赛过程中，机器人可更换电池，也可通过更换机器人以接力形式参加全程比赛。\n\n北京汇川能尽量考虑派个“运动员”参加么？ | 您好！公司正在积极开发人形机器人相关的零部件产品，未报名参加上述比赛。感谢您的关注！,False,False
300124.SZ,汇川技术,20250222,互动易,"董秘您好,央视的新闻中说的，贵司目前在研发人形机器人的驱动器，传感器，行星滚动丝杆产品，无框边距电机，编码器等产品，是真的吗？","董秘您好,央视的新闻中说的，贵司目前在研发人形机器人的驱动器，传感器，行星滚动丝杆产品，无框边距电机，编码器等产品，是真的吗？ | 您好！公司正在研发的人形机器人旋转执行器，由无框力矩电机、传感器、编码器、伺服驱动器等核心零部件构成。感谢您的关注！",False,False
300124.SZ,汇川技术,20250220,互动易,"董秘您好,公司作为工业机器人领域国内的领头羊,目前大部分的大厂都开始抓紧人形机器人研发,贵司是否会考虑加大资金,进入人形机器人的赛道呢？人形机器人的成长空间巨大,比当年的新能源汽车前景更被看好,贵司在新能源汽车领域几年时间就做到了电驱行业的","董秘您好,公司作为工业机器人领域国内的领头羊,目前大部分的大厂都开始抓紧人形机器人研发,贵司是否会考虑加大资金,进入人形机器人的赛道呢？人形机器人的成长空间巨大,比当年的新能源汽车前景更被看好,贵司在新能源汽车领域几年时间就做到了电驱行业的领头羊，人形机器人的布局是不是要加速，尽快做出样品，送样给各大人形机器人公司？ | 您好！公司正在积极开发人形机器人相关的零部件产品，包括电机、驱动、执行器模组等。感谢您的关注与建议！",True,False
300124.SZ,汇川技术,20250219,互动易,"王兴兴接受记者采访。他表示，AI驱动机器人进化速度非常快，超出预期。王兴兴认为，今年年底前，人形机器人将达到“新量级”，明年或后年，服务业和工业基本可以推广应用。


汇川人形机器人最好还是要加速训练，如果可能要找些人形机器人整机企业合作，",王兴兴接受记者采访。他表示，AI驱动机器人进化速度非常快，超出预期。王兴兴认为，今年年底前，人形机器人将达到“新量级”，明年或后年，服务业和工业基本可以推广应用。   汇川人形机器人最好还是要加速训练，如果可能要找些人形机器人整机企业合作，另：阿里也在招人形机器人团队，可以试试有无合作机会，推进必须要争分夺秒。 | 您好！感谢您的分享和建议，公司正在积极开发人形机器人相关的零部件产品。,False,False
300124.SZ,汇川技术,20250214,互动易,你好，请问公司应用与人形机器人的无框力矩电机目前研发进展如何？,你好，请问公司应用与人形机器人的无框力矩电机目前研发进展如何？ | 您好！公司正在积极开发人形机器人相关的零部件产品。感谢您的关注！,False,False
300124.SZ,汇川技术,20250211,互动易,你好。汇川子公司上海莱恩和韩国SBC有没有适应于人形机器人的丝杠产品？或者有没有人形机器人丝杠产品的研发计划？,你好。汇川子公司上海莱恩和韩国SBC有没有适应于人形机器人的丝杠产品？或者有没有人形机器人丝杠产品的研发计划？ | 您好！公司收购的上海莱恩具备成熟的高精度滚珠丝杠设计和工艺能力，收购韩国SBC则在精密机械方面补充了精密直线导轨产品线，目前公司尚无应用在人形机器人的丝杠产品，正在积极开发该品类。感谢您的关注！,False,False
300124.SZ,汇川技术,20250208,互动易,"公司表示第四季度订单情况有所恢复，现在2025年一季度近半，营收情况如何？

复旦大学新设可信具身智能研究院，并启动对外招聘。此次招聘岗位包括博士后、准聘任助理教授等，基本薪资60万到100+万，建议汇川是否应该去接洽一下共建？

现在汇川",公司表示第四季度订单情况有所恢复，现在2025年一季度近半，营收情况如何？  复旦大学新设可信具身智能研究院，并启动对外招聘。此次招聘岗位包括博士后、准聘任助理教授等，基本薪资60万到100+万，建议汇川是否应该去接洽一下共建？  现在汇川人型机器人的研究会划归新设的北京汇川子公司么？ | 您好！公司营收情况敬请关注公司定期报告。公司于2023年成立了人形机器人团队，目前由公司产品竞争力中心牵头，多部门协同合作开发电机、驱动、执行器模组等核心零部件产品。感谢您的关注与建议！,True,False
300124.SZ,汇川技术,20250119,互动易,【全球首个人形机器人马拉松上半年北京举办 与运动员共跑半马】从北京经济技术开发区(也称北京亦庄)获悉，全球首个人形机器人马拉松将于今年上半年与2025北京亦庄半程马拉松共同起跑，12000名参加半程马拉松比赛的选手和20余家全国人形机器人企,【全球首个人形机器人马拉松上半年北京举办 与运动员共跑半马】从北京经济技术开发区(也称北京亦庄)获悉，全球首个人形机器人马拉松将于今年上半年与2025北京亦庄半程马拉松共同起跑，12000名参加半程马拉松比赛的选手和20余家全国人形机器人企业代表队参赛，全程21公里。  人形机器人的发展越来越快。真的“跑”起来了，公司真要抓紧机会了！别到最后，汤也喝不上。 | 您好！感谢您的分享和建议，公司正在积极推动人形机器人的零部件产品开发，满足客户和行业发展需求。,False,False
300124.SZ,汇川技术,20250117,互动易,".即使做部件也应该要和整机公司有战略合作吧，把部件弄到整机上去应用才行。公司和宇树，智元等人型机器人公司有合作么？有没有上机应用的机会？

上次公司与科大讯飞有签战合协议，目前双方，有实质合作项目么？",.即使做部件也应该要和整机公司有战略合作吧，把部件弄到整机上去应用才行。公司和宇树，智元等人型机器人公司有合作么？有没有上机应用的机会？  上次公司与科大讯飞有签战合协议，目前双方，有实质合作项目么？ | 您好！公司人形机器人业务尚处于产品开发阶段。感谢您的关注！,False,False
300124.SZ,汇川技术,20250117,互动易,"1.富士康与优必选宣布，双方将就人形机器人在智能制造领域的应用建立全方位长期战略合作关系；2.阿里巴巴入股人形机器人企业星动纪元；3.自动化技术公司Symbotic将收购沃尔玛的先进系统与机器人业务

1.有能力的大公司都在入局人型机器人，",1.富士康与优必选宣布，双方将就人形机器人在智能制造领域的应用建立全方位长期战略合作关系；2.阿里巴巴入股人形机器人企业星动纪元；3.自动化技术公司Symbotic将收购沃尔玛的先进系统与机器人业务  1.有能力的大公司都在入局人型机器人，看了昨天公司回复说无整机规划，只打算做部件，顿时心里一凉，这是往后缩了么？  | 您好！人形机器人行业发展尚处于早期阶段，公司目前基于对行业的研究和洞察以及公司自身的积累和优势，聚焦人形机器人零部件产品开发。感谢您的关注！,False,True
300124.SZ,汇川技术,20250114,互动易,公司作为机器人和工控行业的领头公司，对人形机器人和低空经济的参与很是让人着急，相对应的公司的营收，利润以及股价已经4年窄幅波动，想了解下公司对低空经济以及人形机器人是如何规划的，有没有计划加大投入，加速形成公司新的增长点，谢谢。,公司作为机器人和工控行业的领头公司，对人形机器人和低空经济的参与很是让人着急，相对应的公司的营收，利润以及股价已经4年窄幅波动，想了解下公司对低空经济以及人形机器人是如何规划的，有没有计划加大投入，加速形成公司新的增长点，谢谢。 | 您好！关于低空经济产业的相关布局，公司处于洞察与早期的研发阶段；关于人形机器人产业，公司正在积极开发电机、驱动、执行器模组等人形机器人相关的零部件产品。感谢您的关注！,False,False
300124.SZ,汇川技术,20250114,互动易,"黄仁勋称通用人形机器人必要的技术已“近在眼前” 机构：2025年将成量产元年。
马斯克说2025年要生产5000到1万个机器人。2026要翻10倍。2027也要翻10倍。

公司的领导层认可这些说法吗？汇川技术赶得及做出自己的人型机器人么？",黄仁勋称通用人形机器人必要的技术已“近在眼前” 机构：2025年将成量产元年。 马斯克说2025年要生产5000到1万个机器人。2026要翻10倍。2027也要翻10倍。  公司的领导层认可这些说法吗？汇川技术赶得及做出自己的人型机器人么？ | 您好！公司正在开发人形机器人的零部件产品，如电机、驱动、执行器模组等，目前没有通用人形整机开发规划。感谢您的关注！,True,False
002527.SZ,新时达,20260616,互动易,请问公司的晶圆半导体机器人，能否取代日本的晶圆半导体机器人？,请问公司的晶圆半导体机器人，能否取代日本的晶圆半导体机器人？ | 您好，公司半导体机器人能够覆盖热处理、清洗、刻蚀、薄膜、黄光、减薄、键合等前/后道半导体工艺制程，实现了设备的国产化替代，目前公司半导体机器人业务占公司业务比重较小，敬请广大投资者注意投资风险，谢谢您！,False,False
002527.SZ,新时达,20260615,互动易,公司在人形机器人领域有哪些产品？,公司在人形机器人领域有哪些产品？ | 您好，目前公司人形机器人产品为工规级具身智能机器人SYNDA R1。谢谢您！,False,False
002527.SZ,新时达,20260613,互动易,为什么公司现在不提具身机器人了？相关的视频什么都没有？海尔工厂的具身机器人工作情况怎么也没做宣传，没做宣传其它企业怎么会向你产品下单呢？,为什么公司现在不提具身机器人了？相关的视频什么都没有？海尔工厂的具身机器人工作情况怎么也没做宣传，没做宣传其它企业怎么会向你产品下单呢？ | 您好，公司SYNDA R1目前仍处于内部场景测试及验证阶段，感谢您对公司的关注。,True,False
002527.SZ,新时达,20260613,互动易,埃夫特部份机器人产品涨价，请问公司产品热销是否也应该涨价？提供更好的服务？,埃夫特部份机器人产品涨价，请问公司产品热销是否也应该涨价？提供更好的服务？ | 您好，感谢您的建议，公司将结合客户需求、市场行情等因素统筹安排相关工作，谢谢您！,False,False
002527.SZ,新时达,20260612,互动易,您好，请问贵公司在重庆海尔工厂实训的人形机器人进展如何，是否有成果展示。贵公司股价一直低迷，请问是否有做市值方面的管理，保护中小投资者的利益。,您好，请问贵公司在重庆海尔工厂实训的人形机器人进展如何，是否有成果展示。贵公司股价一直低迷，请问是否有做市值方面的管理，保护中小投资者的利益。 | 您好，公司SYNDA R1目前仍处于内部场景测试及验证阶段。公司一直高度注重中小股东利益，持续聚焦发展主营业务，加大降本增效力度，推进公司治理完善，力求以良好的经营绩效回报投资者，谢谢您！,True,False
002527.SZ,新时达,20260521,互动易,请问贵公司的具身机器人是否失败了或者不再研究了？公司一直宣传大力发展具身机器人，到最近以来没做大力宣传，是否已经失败了？投资者都是听信海尔发展公司的具身机器人，但现在什么都没有，是否应该追究公司过分宣传？,请问贵公司的具身机器人是否失败了或者不再研究了？公司一直宣传大力发展具身机器人，到最近以来没做大力宣传，是否已经失败了？投资者都是听信海尔发展公司的具身机器人，但现在什么都没有，是否应该追究公司过分宣传？ | 您好，公司机器人产品及系统业务战略为：一方面，将推动传统机器人实现从“产品思维”到“场景思维”的根本性转变，深入特定行业痛点，以场景化的智能解决方案驱动产品升级。另一方面，前瞻布局未来产业具身智能赛道，明确“场景驱动、硬件先行、软硬一体、开放生态”的行动纲领，即聚焦高价值工业场景，率先攻克工规级硬件难关，致力于从底层实现软硬件的深度协同与一体化设计，并积极构建开放共赢的产业生态。谢谢您！,False,False
002527.SZ,新时达,20260520,互动易,请问公司产品在半导体方面有哪些应用？,请问公司产品在半导体方面有哪些应用？ | 您好，公司半导体机器人能够覆盖热处理、清洗、刻蚀、薄膜、黄光、减薄、键合等前/后道半导体工艺制程，实现了设备的国产化替代，并已批量应用于生产模拟芯片、功率芯片、传感器芯片、LED芯片等前道晶圆厂（FAB），目前公司半导体机器人业务占公司业务比重较小，敬请广大投资者注意投资风险，谢谢您！,True,False
002527.SZ,新时达,20260520,互动易,请问公司哪些产品用于芯片领域？,请问公司哪些产品用于芯片领域？ | 您好，公司半导体机器人能够覆盖热处理、清洗、刻蚀、薄膜、黄光、减薄、键合等前/后道半导体工艺制程，实现了设备的国产化替代，并已批量应用于生产模拟芯片、功率芯片、传感器芯片、LED芯片等前道晶圆厂（FAB），目前公司半导体机器人业务占公司业务比重较小，敬请广大投资者注意投资风险，谢谢您！,True,False
002527.SZ,新时达,20260520,互动易,请问公司半导体晶片搬运机器人是否打破对日本的垄断？前景如何？销售如何？供货给哪里？,请问公司半导体晶片搬运机器人是否打破对日本的垄断？前景如何？销售如何？供货给哪里？ | 您好，公司半导体机器人能够覆盖热处理、清洗、刻蚀、薄膜、黄光、减薄、键合等前/后道半导体工艺制程，实现了设备的国产化替代，并已批量应用于生产模拟芯片、功率芯片、传感器芯片、LED芯片等前道晶圆厂（FAB），目前公司半导体机器人业务占公司业务比重较小，敬请广大投资者注意投资风险，谢谢您！,True,False
